var,lead,season_year,season,p_abaixo,p_normal,p_acima,obs_cat
precipitacao,12,2001,OND,0.3255,0.3832,0.2913,1
precipitacao,12,2002,OND,0.3173,0.2749,0.4078,1
precipitacao,12,2003,OND,0.3374,0.3707,0.2919,1
precipitacao,12,2004,OND,0.3815,0.2701,0.3483,1
precipitacao,12,2005,OND,0.3423,0.3122,0.3455,0
precipitacao,12,2006,OND,0.3133,0.3574,0.3293,2
precipitacao,12,2007,OND,0.3520,0.3540,0.2940,1
precipitacao,12,2008,OND,0.3301,0.3876,0.2823,2
precipitacao,12,2009,OND,0.3519,0.3109,0.3372,2
precipitacao,12,2010,OND,0.3660,0.3261,0.3078,2
precipitacao,12,2011,OND,0.3643,0.2699,0.3658,1
precipitacao,12,2012,OND,0.3492,0.3905,0.2603,1
precipitacao,12,2013,OND,0.2886,0.4216,0.2898,0
precipitacao,12,2014,OND,0.2893,0.4417,0.2689,0
precipitacao,12,2015,OND,0.3607,0.3489,0.2904,2
precipitacao,12,2016,OND,0.3482,0.2917,0.3601,1
precipitacao,12,2017,OND,0.3561,0.2934,0.3505,0
precipitacao,12,2018,OND,0.3505,0.3328,0.3166,0
precipitacao,12,2019,OND,0.3444,0.3394,0.3162,0
precipitacao,12,2020,OND,0.3028,0.4437,0.2534,0
precipitacao,12,2021,OND,0.3821,0.3134,0.3045,1
precipitacao,12,2022,OND,0.4504,0.2657,0.2839,2
precipitacao,12,2023,OND,0.3424,0.3003,0.3573,0
precipitacao,12,2024,OND,0.4096,0.3693,0.2211,2
precipitacao,12,2025,OND,0.4242,0.3128,0.2631,1
precipitacao,12,1980,NDJ,0.3138,0.3153,0.3709,2
precipitacao,12,1981,NDJ,0.3309,0.3022,0.3669,1
precipitacao,12,1982,NDJ,0.2745,0.3805,0.3450,2
precipitacao,12,1983,NDJ,0.3729,0.2429,0.3842,0
precipitacao,12,1984,NDJ,0.3221,0.3344,0.3435,1
precipitacao,12,1985,NDJ,0.2342,0.3628,0.4031,0
precipitacao,12,1986,NDJ,0.3021,0.3222,0.3757,2
precipitacao,12,1987,NDJ,0.3274,0.2727,0.3999,0
precipitacao,12,1988,NDJ,0.3015,0.2678,0.4307,0
precipitacao,12,1989,NDJ,0.2536,0.4588,0.2876,0
precipitacao,12,1990,NDJ,0.3064,0.3375,0.3561,2
precipitacao,12,1991,NDJ,0.3355,0.2855,0.3790,1
precipitacao,12,1992,NDJ,0.3847,0.2896,0.3258,0
precipitacao,12,1993,NDJ,0.3191,0.3272,0.3537,0
precipitacao,12,1994,NDJ,0.2604,0.3554,0.3842,2
precipitacao,12,1995,NDJ,0.3837,0.3154,0.3010,0
precipitacao,12,1996,NDJ,0.3251,0.3530,0.3219,2
precipitacao,12,1997,NDJ,0.2906,0.3336,0.3758,1
precipitacao,12,1998,NDJ,0.4257,0.2031,0.3712,1
precipitacao,12,1999,NDJ,0.2581,0.4032,0.3387,1
precipitacao,12,2000,NDJ,0.2920,0.3847,0.3233,2
precipitacao,12,2001,NDJ,0.3394,0.4019,0.2587,2
precipitacao,12,2002,NDJ,0.3162,0.3126,0.3712,2
precipitacao,12,2003,NDJ,0.4511,0.2464,0.3025,1
precipitacao,12,2004,NDJ,0.2903,0.3761,0.3335,2
precipitacao,12,2005,NDJ,0.3359,0.3034,0.3608,0
precipitacao,12,2006,NDJ,0.3528,0.3385,0.3088,2
precipitacao,12,2007,NDJ,0.4021,0.2724,0.3255,1
precipitacao,12,2008,NDJ,0.3367,0.3971,0.2662,1
precipitacao,12,2009,NDJ,0.3241,0.3255,0.3503,2
precipitacao,12,2010,NDJ,0.3535,0.3298,0.3168,2
precipitacao,12,2011,NDJ,0.2732,0.3940,0.3328,1
precipitacao,12,2012,NDJ,0.3705,0.3669,0.2626,1
precipitacao,12,2013,NDJ,0.3617,0.3388,0.2995,0
precipitacao,12,2014,NDJ,0.3408,0.3632,0.2961,0
precipitacao,12,2015,NDJ,0.4033,0.3177,0.2790,2
precipitacao,12,2016,NDJ,0.4627,0.2327,0.3045,2
precipitacao,12,2017,NDJ,0.2845,0.3793,0.3363,0
precipitacao,12,2018,NDJ,0.3094,0.3813,0.3092,0
precipitacao,12,2019,NDJ,0.3180,0.3203,0.3616,0
precipitacao,12,2020,NDJ,0.2914,0.4200,0.2886,0
precipitacao,12,2021,NDJ,0.3343,0.3577,0.3080,1
precipitacao,12,2022,NDJ,0.2921,0.3586,0.3493,1
precipitacao,12,2023,NDJ,0.2435,0.3934,0.3630,0
precipitacao,12,2024,NDJ,0.4429,0.2971,0.2600,2
precipitacao,12,2025,NDJ,0.3178,0.3413,0.3410,1
precipitacao,12,1980,DJF,0.2971,0.4038,0.2990,2
precipitacao,12,1981,DJF,0.2977,0.4200,0.2823,0
precipitacao,12,1982,DJF,0.2687,0.3640,0.3673,2
precipitacao,12,1983,DJF,0.2881,0.4313,0.2806,0
precipitacao,12,1984,DJF,0.2776,0.3664,0.3560,2
precipitacao,12,1985,DJF,0.3133,0.3016,0.3851,1
precipitacao,12,1986,DJF,0.2648,0.3514,0.3838,2
precipitacao,12,1987,DJF,0.2884,0.3541,0.3575,1
precipitacao,12,1988,DJF,0.2557,0.2846,0.4597,1
precipitacao,12,1989,DJF,0.3035,0.3604,0.3362,0
precipitacao,12,1990,DJF,0.3130,0.3768,0.3102,2
precipitacao,12,1991,DJF,0.3124,0.3478,0.3398,1
precipitacao,12,1992,DJF,0.3849,0.3640,0.2511,1
precipitacao,12,1993,DJF,0.2982,0.4620,0.2398,0
precipitacao,12,1994,DJF,0.2689,0.3062,0.4249,2
precipitacao,12,1995,DJF,0.3342,0.3500,0.3158,1
precipitacao,12,1996,DJF,0.3238,0.3533,0.3229,1
precipitacao,12,1997,DJF,0.3505,0.3211,0.3284,1
precipitacao,12,1998,DJF,0.3660,0.3533,0.2807,2
precipitacao,12,1999,DJF,0.3122,0.3309,0.3569,2
precipitacao,12,2000,DJF,0.2562,0.3328,0.4110,0
precipitacao,12,2001,DJF,0.3924,0.3433,0.2643,2
precipitacao,12,2002,DJF,0.3002,0.3251,0.3746,1
precipitacao,12,2003,DJF,0.3689,0.3333,0.2978,1
precipitacao,12,2004,DJF,0.3540,0.2864,0.3596,1
precipitacao,12,2005,DJF,0.3491,0.3282,0.3228,0
precipitacao,12,2006,DJF,0.4140,0.3266,0.2593,1
precipitacao,12,2007,DJF,0.3085,0.3507,0.3408,0
precipitacao,12,2008,DJF,0.3802,0.3221,0.2977,2
precipitacao,12,2009,DJF,0.3163,0.3150,0.3687,2
precipitacao,12,2010,DJF,0.3556,0.3225,0.3219,2
precipitacao,12,2011,DJF,0.2936,0.3169,0.3895,0
precipitacao,12,2012,DJF,0.3880,0.3313,0.2807,1
precipitacao,12,2013,DJF,0.3974,0.3469,0.2556,0
precipitacao,12,2014,DJF,0.3722,0.3539,0.2740,0
precipitacao,12,2015,DJF,0.3858,0.3611,0.2530,2
precipitacao,12,2016,DJF,0.2858,0.3217,0.3925,0
precipitacao,12,2017,DJF,0.3725,0.3084,0.3191,0
precipitacao,12,2018,DJF,0.3546,0.3347,0.3107,0
precipitacao,12,2019,DJF,0.3424,0.2684,0.3892,1
precipitacao,12,2020,DJF,0.3396,0.2980,0.3624,0
precipitacao,12,2021,DJF,0.3837,0.2962,0.3202,1
precipitacao,12,2022,DJF,0.3494,0.2907,0.3599,2
precipitacao,12,2023,DJF,0.2850,0.2966,0.4184,0
precipitacao,12,2024,DJF,0.3579,0.2989,0.3431,2
precipitacao,12,2025,DJF,0.4199,0.2848,0.2953,2
precipitacao,24,1982,JFM,0.3504,0.2712,0.3784,2
precipitacao,24,1983,JFM,0.3459,0.2838,0.3703,2
precipitacao,24,1984,JFM,0.2997,0.3183,0.3820,0
precipitacao,24,1985,JFM,0.4145,0.2479,0.3376,1
precipitacao,24,1986,JFM,0.3309,0.3047,0.3644,2
precipitacao,24,1987,JFM,0.3027,0.2927,0.4046,0
precipitacao,24,1988,JFM,0.3279,0.2965,0.3756,1
precipitacao,24,1989,JFM,0.3690,0.2857,0.3452,2
precipitacao,24,1990,JFM,0.3192,0.3202,0.3606,0
precipitacao,24,1991,JFM,0.3055,0.3504,0.3440,2
precipitacao,24,1992,JFM,0.3356,0.3078,0.3566,1
precipitacao,24,1993,JFM,0.3406,0.3074,0.3519,1
precipitacao,24,1994,JFM,0.3075,0.3555,0.3370,0
precipitacao,24,1995,JFM,0.3474,0.3111,0.3415,2
precipitacao,24,1996,JFM,0.3472,0.3233,0.3295,2
precipitacao,24,1997,JFM,0.3141,0.3431,0.3428,0
precipitacao,24,1998,JFM,0.3136,0.3178,0.3686,1
precipitacao,24,1999,JFM,0.3473,0.3142,0.3384,2
precipitacao,24,2000,JFM,0.4369,0.2967,0.2664,2
precipitacao,24,2001,JFM,0.3064,0.3245,0.3692,0
precipitacao,24,2002,JFM,0.3085,0.3116,0.3799,1
precipitacao,24,2003,JFM,0.3210,0.3158,0.3632,0
precipitacao,24,2004,JFM,0.3317,0.3311,0.3372,1
precipitacao,24,2005,JFM,0.3722,0.3122,0.3156,1
precipitacao,24,2006,JFM,0.3468,0.3150,0.3383,0
precipitacao,24,2007,JFM,0.3544,0.3213,0.3243,0
precipitacao,24,2008,JFM,0.3213,0.3271,0.3516,0
precipitacao,24,2009,JFM,0.3496,0.3200,0.3305,1
precipitacao,24,2010,JFM,0.3087,0.3827,0.3086,2
precipitacao,24,2011,JFM,0.3272,0.3723,0.3005,2
precipitacao,24,2012,JFM,0.3523,0.3309,0.3168,0
precipitacao,24,2013,JFM,0.3222,0.3195,0.3582,1
precipitacao,24,2014,JFM,0.2709,0.3817,0.3475,0
precipitacao,24,2015,JFM,0.3518,0.3105,0.3377,1
precipitacao,24,2016,JFM,0.3394,0.3282,0.3324,1
precipitacao,24,2017,JFM,0.3601,0.3345,0.3054,1
precipitacao,24,2018,JFM,0.3252,0.3873,0.2875,0
precipitacao,24,2019,JFM,0.3806,0.3379,0.2815,2
precipitacao,24,2020,JFM,0.3235,0.3973,0.2792,2
precipitacao,24,2021,JFM,0.3257,0.3579,0.3163,0
precipitacao,24,2022,JFM,0.4085,0.2342,0.3573,1
precipitacao,24,2023,JFM,0.3158,0.4224,0.2617,2
precipitacao,24,2024,JFM,0.3181,0.3544,0.3274,0
precipitacao,24,2025,JFM,0.3525,0.3197,0.3278,1
precipitacao,24,2026,JFM,0.4050,0.3872,0.2078,2
precipitacao,24,1982,FMA,0.2801,0.2535,0.4664,2
precipitacao,24,1983,FMA,0.3067,0.2449,0.4484,2
precipitacao,24,1984,FMA,0.2509,0.2841,0.4650,0
precipitacao,24,1985,FMA,0.3527,0.2526,0.3947,1
precipitacao,24,1986,FMA,0.3196,0.2909,0.3895,2
precipitacao,24,1987,FMA,0.2736,0.3021,0.4242,0
precipitacao,24,1988,FMA,0.3331,0.2734,0.3934,2
precipitacao,24,1989,FMA,0.3243,0.2724,0.4034,2
precipitacao,24,1990,FMA,0.3196,0.3016,0.3789,1
precipitacao,24,1991,FMA,0.3447,0.3050,0.3503,2
precipitacao,24,1992,FMA,0.3023,0.2964,0.4012,0
precipitacao,24,1993,FMA,0.3115,0.2959,0.3926,2
precipitacao,24,1994,FMA,0.3125,0.2831,0.4045,1
precipitacao,24,1995,FMA,0.3074,0.2839,0.4087,2
precipitacao,24,1996,FMA,0.3881,0.2892,0.3227,2
precipitacao,24,1997,FMA,0.3300,0.3189,0.3511,0
precipitacao,24,1998,FMA,0.3246,0.3201,0.3553,2
precipitacao,24,1999,FMA,0.3259,0.2951,0.3790,2
precipitacao,24,2000,FMA,0.2978,0.3217,0.3806,1
precipitacao,24,2001,FMA,0.3196,0.3042,0.3763,0
precipitacao,24,2002,FMA,0.3250,0.3098,0.3652,0
precipitacao,24,2003,FMA,0.2940,0.3356,0.3704,0
precipitacao,24,2004,FMA,0.3926,0.2730,0.3344,1
precipitacao,24,2005,FMA,0.3657,0.3341,0.3003,0
precipitacao,24,2006,FMA,0.2991,0.3553,0.3456,1
precipitacao,24,2007,FMA,0.3787,0.3331,0.2882,0
precipitacao,24,2008,FMA,0.3297,0.3125,0.3578,1
precipitacao,24,2009,FMA,0.3242,0.3456,0.3301,1
precipitacao,24,2010,FMA,0.3979,0.2671,0.3350,1
precipitacao,24,2011,FMA,0.3626,0.3162,0.3212,1
precipitacao,24,2012,FMA,0.3353,0.3781,0.2866,1
precipitacao,24,2013,FMA,0.3398,0.3254,0.3349,1
precipitacao,24,2014,FMA,0.2987,0.3341,0.3673,0
precipitacao,24,2015,FMA,0.3199,0.3895,0.2905,2
precipitacao,24,2016,FMA,0.3347,0.3461,0.3192,1
precipitacao,24,2017,FMA,0.3980,0.3340,0.2680,0
precipitacao,24,2018,FMA,0.3869,0.3727,0.2404,0
precipitacao,24,2019,FMA,0.3427,0.3882,0.2691,2
precipitacao,24,2020,FMA,0.3526,0.3503,0.2971,0
precipitacao,24,2021,FMA,0.3226,0.3983,0.2791,0
precipitacao,24,2022,FMA,0.3167,0.4256,0.2577,0
precipitacao,24,2023,FMA,0.3740,0.3950,0.2309,2
precipitacao,24,2024,FMA,0.4335,0.3039,0.2626,1
precipitacao,24,2025,FMA,0.4398,0.3066,0.2535,1
precipitacao,24,2026,FMA,0.3202,0.5265,0.1532,2
precipitacao,24,1981,MAM,0.2678,0.2277,0.5045,0
precipitacao,24,1982,MAM,0.2296,0.3506,0.4198,2
precipitacao,24,1983,MAM,0.2962,0.2695,0.4343,2
precipitacao,24,1984,MAM,0.3618,0.2331,0.4052,2
precipitacao,24,1985,MAM,0.2223,0.3339,0.4437,1
precipitacao,24,1986,MAM,0.2304,0.3921,0.3775,2
precipitacao,24,1987,MAM,0.2318,0.3359,0.4323,1
precipitacao,24,1988,MAM,0.2273,0.3795,0.3932,2
precipitacao,24,1989,MAM,0.2655,0.3030,0.4315,1
precipitacao,24,1990,MAM,0.2761,0.3467,0.3773,2
precipitacao,24,1991,MAM,0.3391,0.3183,0.3425,2
precipitacao,24,1992,MAM,0.3383,0.3007,0.3610,2
precipitacao,24,1993,MAM,0.3258,0.2944,0.3798,2
precipitacao,24,1994,MAM,0.2487,0.4617,0.2896,2
precipitacao,24,1995,MAM,0.2661,0.3434,0.3905,1
precipitacao,24,1996,MAM,0.4025,0.2653,0.3321,2
precipitacao,24,1997,MAM,0.3517,0.2765,0.3719,0
precipitacao,24,1998,MAM,0.3038,0.3371,0.3591,2
precipitacao,24,1999,MAM,0.3191,0.3021,0.3788,0
precipitacao,24,2000,MAM,0.3561,0.2672,0.3767,0
precipitacao,24,2001,MAM,0.3592,0.2809,0.3599,1
precipitacao,24,2002,MAM,0.3340,0.3090,0.3569,0
precipitacao,24,2003,MAM,0.2445,0.4246,0.3309,0
precipitacao,24,2004,MAM,0.3266,0.3427,0.3307,1
precipitacao,24,2005,MAM,0.2608,0.4226,0.3167,1
precipitacao,24,2006,MAM,0.3284,0.3435,0.3281,0
precipitacao,24,2007,MAM,0.2928,0.4073,0.2999,0
precipitacao,24,2008,MAM,0.3183,0.3743,0.3074,1
precipitacao,24,2009,MAM,0.3127,0.3651,0.3222,0
precipitacao,24,2010,MAM,0.3825,0.3042,0.3133,0
precipitacao,24,2011,MAM,0.3923,0.3057,0.3020,1
precipitacao,24,2012,MAM,0.3056,0.3826,0.3118,1
precipitacao,24,2013,MAM,0.3677,0.3214,0.3109,1
precipitacao,24,2014,MAM,0.3695,0.3348,0.2957,0
precipitacao,24,2015,MAM,0.4133,0.3158,0.2709,2
precipitacao,24,2016,MAM,0.3270,0.4007,0.2722,1
precipitacao,24,2017,MAM,0.4256,0.3180,0.2564,1
precipitacao,24,2018,MAM,0.4971,0.2532,0.2497,0
precipitacao,24,2019,MAM,0.3221,0.4072,0.2707,2
precipitacao,24,2020,MAM,0.4020,0.3406,0.2573,0
precipitacao,24,2021,MAM,0.3857,0.3481,0.2662,0
precipitacao,24,2022,MAM,0.3727,0.3786,0.2487,0
precipitacao,24,2023,MAM,0.4744,0.2935,0.2321,2
precipitacao,24,2024,MAM,0.3618,0.3973,0.2409,0
precipitacao,24,2025,MAM,0.4532,0.3062,0.2406,1
precipitacao,24,2026,MAM,0.4552,0.3663,0.1785,2
precipitacao,24,1981,AMJ,0.2802,0.3694,0.3504,1
precipitacao,24,1982,AMJ,0.1812,0.2658,0.5531,1
precipitacao,24,1983,AMJ,0.2198,0.4490,0.3312,2
precipitacao,24,1984,AMJ,0.3226,0.4481,0.2292,2
precipitacao,24,1985,AMJ,0.2234,0.3935,0.3831,1
precipitacao,24,1986,AMJ,0.2580,0.3034,0.4386,0
precipitacao,24,1987,AMJ,0.2898,0.3260,0.3842,2
precipitacao,24,1988,AMJ,0.2494,0.3447,0.4059,2
precipitacao,24,1989,AMJ,0.2452,0.3836,0.3712,1
precipitacao,24,1990,AMJ,0.3079,0.3019,0.3902,1
precipitacao,24,1991,AMJ,0.3316,0.3040,0.3644,2
precipitacao,24,1992,AMJ,0.2772,0.3425,0.3804,1
precipitacao,24,1993,AMJ,0.2745,0.3734,0.3521,2
precipitacao,24,1994,AMJ,0.1973,0.5192,0.2836,2
precipitacao,24,1995,AMJ,0.2815,0.3747,0.3438,1
precipitacao,24,1996,AMJ,0.3465,0.3388,0.3147,1
precipitacao,24,1997,AMJ,0.3421,0.3411,0.3167,2
precipitacao,24,1998,AMJ,0.3343,0.2995,0.3662,2
precipitacao,24,1999,AMJ,0.2534,0.3940,0.3526,0
precipitacao,24,2000,AMJ,0.3279,0.4153,0.2568,0
precipitacao,24,2001,AMJ,0.3284,0.3122,0.3594,0
precipitacao,24,2002,AMJ,0.3208,0.3068,0.3724,0
precipitacao,24,2003,AMJ,0.3129,0.3162,0.3709,0
precipitacao,24,2004,AMJ,0.3119,0.3328,0.3553,2
precipitacao,24,2005,AMJ,0.3347,0.3136,0.3517,1
precipitacao,24,2006,AMJ,0.3016,0.3531,0.3453,0
precipitacao,24,2007,AMJ,0.3840,0.3200,0.2960,0
precipitacao,24,2008,AMJ,0.3553,0.2913,0.3533,2
precipitacao,24,2009,AMJ,0.3191,0.2951,0.3858,1
precipitacao,24,2010,AMJ,0.3490,0.2801,0.3709,0
precipitacao,24,2011,AMJ,0.4134,0.2659,0.3207,1
precipitacao,24,2012,AMJ,0.3895,0.3381,0.2724,2
precipitacao,24,2013,AMJ,0.4236,0.2703,0.3061,2
precipitacao,24,2014,AMJ,0.3211,0.3482,0.3307,0
precipitacao,24,2015,AMJ,0.4507,0.2805,0.2687,1
precipitacao,24,2016,AMJ,0.4046,0.2939,0.3014,2
precipitacao,24,2017,AMJ,0.4488,0.3048,0.2464,1
precipitacao,24,2018,AMJ,0.3889,0.3874,0.2236,0
precipitacao,24,2019,AMJ,0.4270,0.2813,0.2918,1
precipitacao,24,2020,AMJ,0.3562,0.3091,0.3347,0
precipitacao,24,2021,AMJ,0.3615,0.3490,0.2895,0
precipitacao,24,2022,AMJ,0.4127,0.3084,0.2789,0
precipitacao,24,2023,AMJ,0.5024,0.2355,0.2621,1
precipitacao,24,2024,AMJ,0.4213,0.2766,0.3021,0
precipitacao,24,2025,AMJ,0.4520,0.2869,0.2610,2
precipitacao,24,1981,MJJ,0.2255,0.4866,0.2880,2
precipitacao,24,1982,MJJ,0.1803,0.1863,0.6334,2
precipitacao,24,1983,MJJ,0.2222,0.2386,0.5392,2
precipitacao,24,1984,MJJ,0.2435,0.5078,0.2487,1
precipitacao,24,1985,MJJ,0.1679,0.3173,0.5148,0
precipitacao,24,1986,MJJ,0.2548,0.2700,0.4752,1
precipitacao,24,1987,MJJ,0.2697,0.3264,0.4039,2
precipitacao,24,1988,MJJ,0.2305,0.2273,0.5422,2
precipitacao,24,1989,MJJ,0.2412,0.3405,0.4182,1
precipitacao,24,1990,MJJ,0.2739,0.2961,0.4300,2
precipitacao,24,1991,MJJ,0.3098,0.3635,0.3267,1
precipitacao,24,1992,MJJ,0.2177,0.2022,0.5802,2
precipitacao,24,1993,MJJ,0.2916,0.3318,0.3766,1
precipitacao,24,1994,MJJ,0.1806,0.1772,0.6423,2
precipitacao,24,1995,MJJ,0.2753,0.3758,0.3490,2
precipitacao,24,1996,MJJ,0.3245,0.3755,0.3000,1
precipitacao,24,1997,MJJ,0.3082,0.4076,0.2842,1
precipitacao,24,1998,MJJ,0.3386,0.3576,0.3038,1
precipitacao,24,1999,MJJ,0.3197,0.3403,0.3401,1
precipitacao,24,2000,MJJ,0.2917,0.4768,0.2315,0
precipitacao,24,2001,MJJ,0.3984,0.3624,0.2392,1
precipitacao,24,2002,MJJ,0.3323,0.4011,0.2666,0
precipitacao,24,2003,MJJ,0.3355,0.3235,0.3410,0
precipitacao,24,2004,MJJ,0.2522,0.1773,0.5705,2
precipitacao,24,2005,MJJ,0.3527,0.3240,0.3233,1
precipitacao,24,2006,MJJ,0.3232,0.3399,0.3369,0
precipitacao,24,2007,MJJ,0.3459,0.3177,0.3364,2
precipitacao,24,2008,MJJ,0.3722,0.3624,0.2653,0
precipitacao,24,2009,MJJ,0.3829,0.2427,0.3744,2
precipitacao,24,2010,MJJ,0.3676,0.2845,0.3478,0
precipitacao,24,2011,MJJ,0.4003,0.3066,0.2931,0
precipitacao,24,2012,MJJ,0.4152,0.3790,0.2058,2
precipitacao,24,2013,MJJ,0.4514,0.2995,0.2491,2
precipitacao,24,2014,MJJ,0.3716,0.3078,0.3206,0
precipitacao,24,2015,MJJ,0.4351,0.3165,0.2484,1
precipitacao,24,2016,MJJ,0.4206,0.3070,0.2724,2
precipitacao,24,2017,MJJ,0.4148,0.3542,0.2310,1
precipitacao,24,2018,MJJ,0.4208,0.3497,0.2295,0
precipitacao,24,2019,MJJ,0.4883,0.3126,0.1991,1
precipitacao,24,2020,MJJ,0.4141,0.2375,0.3484,0
precipitacao,24,2021,MJJ,0.4635,0.3275,0.2089,0
precipitacao,24,2022,MJJ,0.4826,0.2988,0.2185,0
precipitacao,24,2023,MJJ,0.4911,0.2841,0.2248,0
precipitacao,24,2024,MJJ,0.4855,0.2675,0.2469,0
precipitacao,24,2025,MJJ,0.4982,0.2813,0.2205,0
precipitacao,24,1981,JJA,0.2608,0.2923,0.4469,2
precipitacao,24,1982,JJA,0.2475,0.3521,0.4004,2
precipitacao,24,1983,JJA,0.2640,0.3417,0.3944,2
precipitacao,24,1984,JJA,0.3012,0.3164,0.3824,1
precipitacao,24,1985,JJA,0.2095,0.4474,0.3431,0
precipitacao,24,1986,JJA,0.2797,0.2718,0.4485,2
precipitacao,24,1987,JJA,0.2497,0.2415,0.5087,1
precipitacao,24,1988,JJA,0.2383,0.3052,0.4565,0
precipitacao,24,1989,JJA,0.3033,0.3685,0.3282,2
precipitacao,24,1990,JJA,0.2994,0.2623,0.4383,2
precipitacao,24,1991,JJA,0.2549,0.2876,0.4575,2
precipitacao,24,1992,JJA,0.2483,0.3925,0.3591,2
precipitacao,24,1993,JJA,0.3765,0.2694,0.3541,1
precipitacao,24,1994,JJA,0.1967,0.4390,0.3643,1
precipitacao,24,1995,JJA,0.2982,0.3564,0.3454,1
precipitacao,24,1996,JJA,0.3231,0.3536,0.3234,0
precipitacao,24,1997,JJA,0.3219,0.2867,0.3914,1
precipitacao,24,1998,JJA,0.2697,0.2856,0.4447,0
precipitacao,24,1999,JJA,0.2892,0.4186,0.2922,1
precipitacao,24,2000,JJA,0.3843,0.2970,0.3187,2
precipitacao,24,2001,JJA,0.3601,0.2636,0.3763,2
precipitacao,24,2002,JJA,0.3503,0.2708,0.3788,0
precipitacao,24,2003,JJA,0.3656,0.2931,0.3414,0
precipitacao,24,2004,JJA,0.3067,0.3363,0.3570,1
precipitacao,24,2005,JJA,0.3457,0.3158,0.3385,0
precipitacao,24,2006,JJA,0.2743,0.3993,0.3264,0
precipitacao,24,2007,JJA,0.3219,0.3921,0.2860,2
precipitacao,24,2008,JJA,0.3545,0.3148,0.3307,1
precipitacao,24,2009,JJA,0.3965,0.3313,0.2721,2
precipitacao,24,2010,JJA,0.3842,0.2560,0.3597,0
precipitacao,24,2011,JJA,0.4207,0.2779,0.3014,1
precipitacao,24,2012,JJA,0.4364,0.2786,0.2850,2
precipitacao,24,2013,JJA,0.3947,0.3164,0.2889,2
precipitacao,24,2014,JJA,0.3270,0.3687,0.3043,1
precipitacao,24,2015,JJA,0.3278,0.3303,0.3419,1
precipitacao,24,2016,JJA,0.3747,0.3563,0.2690,2
precipitacao,24,2017,JJA,0.3533,0.4129,0.2338,0
precipitacao,24,2018,JJA,0.3818,0.3485,0.2696,1
precipitacao,24,2019,JJA,0.5099,0.2637,0.2263,1
precipitacao,24,2020,JJA,0.4147,0.3127,0.2726,1
precipitacao,24,2021,JJA,0.4402,0.3348,0.2249,0
precipitacao,24,2022,JJA,0.4483,0.2987,0.2531,0
precipitacao,24,2023,JJA,0.4430,0.2840,0.2730,0
precipitacao,24,2024,JJA,0.3942,0.2920,0.3138,0
precipitacao,24,2025,JJA,0.4588,0.3282,0.2130,0
precipitacao,24,1981,JAS,0.2121,0.4002,0.3878,2
precipitacao,24,1982,JAS,0.2700,0.2238,0.5062,0
precipitacao,24,1983,JAS,0.2546,0.2755,0.4699,2
precipitacao,24,1984,JAS,0.3486,0.2563,0.3951,2
precipitacao,24,1985,JAS,0.2749,0.2552,0.4700,0
precipitacao,24,1986,JAS,0.2332,0.3003,0.4665,2
precipitacao,24,1987,JAS,0.2099,0.3189,0.4712,1
precipitacao,24,1988,JAS,0.2796,0.2380,0.4823,0
precipitacao,24,1989,JAS,0.4980,0.1885,0.3135,2
precipitacao,24,1990,JAS,0.2058,0.3275,0.4668,2
precipitacao,24,1991,JAS,0.1904,0.4335,0.3761,1
precipitacao,24,1992,JAS,0.3915,0.2315,0.3770,2
precipitacao,24,1993,JAS,0.4203,0.2061,0.3736,2
precipitacao,24,1994,JAS,0.3594,0.2366,0.4041,0
precipitacao,24,1995,JAS,0.2939,0.4057,0.3004,2
precipitacao,24,1996,JAS,0.4204,0.2271,0.3525,2
precipitacao,24,1997,JAS,0.3441,0.2347,0.4212,1
precipitacao,24,1998,JAS,0.2764,0.3620,0.3616,2
precipitacao,24,1999,JAS,0.3828,0.3009,0.3163,0
precipitacao,24,2000,JAS,0.2658,0.3877,0.3465,2
precipitacao,24,2001,JAS,0.2191,0.4110,0.3699,2
precipitacao,24,2002,JAS,0.2493,0.3911,0.3596,1
precipitacao,24,2003,JAS,0.3356,0.3053,0.3592,0
precipitacao,24,2004,JAS,0.4618,0.2080,0.3302,0
precipitacao,24,2005,JAS,0.3251,0.3398,0.3351,1
precipitacao,24,2006,JAS,0.3421,0.3747,0.2832,1
precipitacao,24,2007,JAS,0.4350,0.2608,0.3042,1
precipitacao,24,2008,JAS,0.2950,0.4150,0.2900,1
precipitacao,24,2009,JAS,0.4142,0.2563,0.3295,2
precipitacao,24,2010,JAS,0.2735,0.3927,0.3338,1
precipitacao,24,2011,JAS,0.4416,0.2546,0.3038,0
precipitacao,24,2012,JAS,0.2099,0.5330,0.2571,1
precipitacao,24,2013,JAS,0.3331,0.3717,0.2953,1
precipitacao,24,2014,JAS,0.3718,0.3670,0.2612,1
precipitacao,24,2015,JAS,0.3249,0.4243,0.2508,2
precipitacao,24,2016,JAS,0.3893,0.3564,0.2543,0
precipitacao,24,2017,JAS,0.4603,0.3146,0.2251,0
precipitacao,24,2018,JAS,0.3489,0.4114,0.2397,1
precipitacao,24,2019,JAS,0.4058,0.3451,0.2491,1
precipitacao,24,2020,JAS,0.3966,0.3589,0.2445,0
precipitacao,24,2021,JAS,0.4295,0.3278,0.2427,0
precipitacao,24,2022,JAS,0.3681,0.3790,0.2529,1
precipitacao,24,2023,JAS,0.3316,0.4206,0.2478,0
precipitacao,24,2024,JAS,0.2911,0.4719,0.2370,0
